County Name,Housing Units,Raw Testing Disparity,Smoothed Testing Disparity,Raw Mean Radon Level,Smoothed Mean Radon Level,Raw Test Count,Smoothed Test Count
Belknap County,38982,11.831879987079,29.6731169528836,5.9,5.8856763777872,385,387.285188725379
Carroll County,41664,16.3292506665145,40.8145079528169,8.2,8.07978831560223,425,427.336646039239
Cheshire County,35887,5.04416066016466,12.1482761379971,3.2,3.20474400795191,952,951.099861047987
Coos County,21723,9.06887728150202,22.630248276386,5.1,5.11081466414712,362,362.215115466051
Grafton County,53421,5.65852056862278,13.7837032266814,3.7,3.71189185267447,1579,1574.18910639135
Hillsborough County,173309,7.93014133462801,19.6215463277032,5.3,5.29623804219073,5528,5527.50865513979
Merrimack County,65554,8.55091841929409,21.26342886175,4.9,4.90329882880857,1179,1178.66519932536
Rockingham County,134190,10.0147043135051,25.0477417047543,6.6,6.59861818107763,4077,4075.5458381256
Strafford County,54825,10.9767022651587,27.5408584971155,6.1,6.09539526194789,870,868.99368008974
Sullivan County,22760,6.26399531597439,15.4946783596862,3.2,3.25364912861238,251,254.659933552499
